 ANALYZE public.folderdocument_1_prt_tid2263588074_2_prt_month201401; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1313989 and value (limited to 100 characters): '7F7F296DFCC36D85 SMTP dl.str.senior.management@imcnam.ssmb.com dl.str.senior.management@imcnam.ssmb.' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid4002597080_2_prt_month201310; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1499337 and value (limited to 100 characters): '5BC72C83F6653720 SMTP aa26312@imcnam.ssmb.com aa26312@imcnam.ssmb.com 5E616A59 imcnam.ssmb.com  Brok' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid951755443_2_prt_month201702; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1215136 and value (limited to 100 characters): '3FC127228B995CFA SMTP dl.str.securities.services.operations.global@imcnam.ssmb.com dl.str.securities' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1124160319_2_prt_month201702; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 2540902 and value (limited to 100 characters): ' D9F5A1AF35A8D01C  DCF977FB516D2E30 SMTP ra38760@imcap.ap.ssmb.com ra38760@imcap.ap.ssmb.com 67135C3' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2068557872_2_prt_month201401; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 802366 and value (limited to 100 characters): ' FB625D648BC5A88B GOCcode=100142422 71AF50E316A182FA SOEID=JS56616 2AEF5B6B7A6DBFBA BrokerDealer=Fal' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2068557872_2_prt_month201403; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 46502 and value (limited to 100 characters): 'D324145371EBD297 SMTP ai91716@imcap.ap.ssmb.com ai91716@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2813207357_2_prt_month201404; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 47956 and value (limited to 100 characters): 'DAA5C455FB1DD7E2 SMTP aa56871@imcnam.ssmb.com aa56871@imcnam.ssmb.com 5E616A59 imcnam.ssmb.com  Regi' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3531157022_2_prt_month201309; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 92541 and value (limited to 100 characters): 'B273373108E9DB9E SMTP aa46124@imcnam.ssmb.com aa46124@imcnam.ssmb.com 5E616A59 imcnam.ssmb.com  Brok' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1601715309_2_prt_month201312; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 463484 and value (limited to 100 characters): 'E14CBAB7D9CADE6F SMTP dl.gt.public.im.notification@imcnam.ssmb.com dl.gt.public.im.notification@imcn' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1226489242_2_prt_month201309; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 138093 and value (limited to 100 characters): 'BB1A41F5ACA33633 SMTP Davis, Bonita [GCG-NAOT] bd98266@imcnam.ssmb.com 5E616A59 imcnam.ssmb.com  Bro' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1226489242_2_prt_month201310; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1440072 and value (limited to 100 characters): '  D85ECAF7CF09748F SMTP dl.str.one.court.square.lic.i.dl@imcnam.ssmb.com dl.str.one.court.square.lic' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1226489242_2_prt_month201401; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 32404 and value (limited to 100 characters): 'D6720A609E3C0299 SMTP LL84276@imceu.eu.ssmb.com LL84276@imceu.eu.ssmb.com FFDED819 imceu.eu.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1226489242_2_prt_month201403; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 2569396 and value (limited to 100 characters): ' BrokerDealer=False 67AA85AC2CBD9941 Trader=False D9F5A1AF35A8D01C  EF8BA5D343DBD78E SMTP pm87321@im' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid821590848_2_prt_month201404; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 47945 and value (limited to 100 characters): '8C71DF33B12ACB71 SMTP am19419@imcnam.ssmb.com am19419@imcnam.ssmb.com 5E616A59 imcnam.ssmb.com  Regi' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1402825265_2_prt_month201401; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 2770223 and value (limited to 100 characters): '   AF26BD7CC797B419 BrokerDealer=True 23454B4A098A9365 Trader=True B3ACD8095CD653FF  F344CD803317A2A' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1402825265_2_prt_month201404; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 84461 and value (limited to 100 characters): 'F7C88EA1FCF18E3A SMTP ab01246@imcap.ap.ssmb.com ab01246@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2519565350_2_prt_month201309; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 913359 and value (limited to 100 characters): 'CBDEE404C936E818 SMTP aa02069@imcnam.ssmb.com aa02069@imcnam.ssmb.com 5E616A59 imcnam.ssmb.com  Brok' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2735232970_2_prt_month201403; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 29943 and value (limited to 100 characters): 'DD0200695D3A9601 SMTP aa21980@imcap.ap.ssmb.com aa21980@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1799858904_2_prt_month201309; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 59289 and value (limited to 100 characters): '5FB690CC4BFEC2E SMTP ab57278@imcla.lac.nsroot.net ab57278@imcla.lac.nsroot.net D760103B imcla.lac.ns' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid767779880_2_prt_month201310; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 45665 and value (limited to 100 characters): 'A5C0109D6A85DD11 SMTP ab86598@imcap.ap.ssmb.com ab86598@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3984997994_2_prt_month201309; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 887225 and value (limited to 100 characters): 'CBDEE404C936E818 SMTP aa02069@imcnam.ssmb.com aa02069@imcnam.ssmb.com 5E616A59 imcnam.ssmb.com  Brok' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid4201977955_2_prt_month201411; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 50198 and value (limited to 100 characters): 'DFCD6A65F70D5C0C SMTP dm74209@imceu.eu.ssmb.com dm74209@imceu.eu.ssmb.com FFDED819 imceu.eu.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1955742280_2_prt_month201411; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 311026 and value (limited to 100 characters): 'BC0100B92AF83A42 SMTP ecmuspricerecipnts@imcnam.ssmb.com ecmuspricerecipnts@imcnam.ssmb.com 5E616A59' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1555674818_2_prt_month201407; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 58825 and value (limited to 100 characters): 'E7A529A234F723A1 SMTP ab76786@imcap.ap.ssmb.com ab76786@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2068557872_2_prt_month201603; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 27799 and value (limited to 100 characters): 'AE83C99388E29429 SMTP aa93195@imcnam.ssmb.com aa93195@imcnam.ssmb.com 5E616A59 imcnam.ssmb.com  Regi' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1753191981_2_prt_month201603; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 389726 and value (limited to 100 characters): '1AD5B2A972D76055 SMTP aa27965@imcap.ap.ssmb.com aa27965@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2272465491_2_prt_month201407; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 973769 and value (limited to 100 characters): 'A02562A1042F1C6F SMTP *gct_db_runtime_rainbow@imcnam.ssmb.com *gct_db_runtime_rainbow@imcnam.ssmb.co' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3531157022_2_prt_month201407; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 767266 and value (limited to 100 characters): 'F7C88EA1FCF18E3A SMTP ab01246@imcap.ap.ssmb.com ab01246@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2428537202_2_prt_month201407; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 119791 and value (limited to 100 characters): 'F9EE722203A9645D SMTP ab84361@imceu.eu.ssmb.com ab84361@imceu.eu.ssmb.com FFDED819 imceu.eu.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1363475287_2_prt_month201411; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 212959 and value (limited to 100 characters): 'AE548C99BCEEF122 SMTP dl.gt.apac.cet.senior.business.notifications@imcap.ap.ssmb.com dl.gt.apac.cet.' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid4002597080_2_prt_month201408; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1269801 and value (limited to 100 characters): 'D99F035C61CE3AA9 SMTP dl.gct.sg.gct.g2c.deployment@imcap.ap.ssmb.com dl.gct.sg.gct.g2c.deployment@im' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1753191981_2_prt_month201408; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 438028 and value (limited to 100 characters): '855957E068C573B SMTP aa15099@imcap.ap.ssmb.com aa15099@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com ' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1226489242_2_prt_month201408; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 106832 and value (limited to 100 characters): 'E9CC822675FD1F10 SMTP Braden, Kristine [ICG-CIB] kb79680@imceu.eu.ssmb.com FFDED819 imceu.eu.ssmb.co' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid4201977955_2_prt_month201408; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 418356 and value (limited to 100 characters): 'F9C2AF02E808FB97 SMTP aa14279@imcnam.ssmb.com aa14279@imcnam.ssmb.com 5E616A59 imcnam.ssmb.com  Regi' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1188432292_2_prt_month201608; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 179987 and value (limited to 100 characters): 'E293C1ECAF40881E SMTP ab27248@imcap.ap.ssmb.com ab27248@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1317611601_2_prt_month201608; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 67841 and value (limited to 100 characters): 'DBF8B12F7C8E9C0D SMTP aa38196@imcap.ap.ssmb.com aa38196@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2813207357_2_prt_month201608; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 164146 and value (limited to 100 characters): 'A54A32D61A727068 SMTP aa32501@imcnam.ssmb.com aa32501@imcnam.ssmb.com 5E616A59 imcnam.ssmb.com  Regi' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3434424076_2_prt_month201603; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 69586 and value (limited to 100 characters): 'FC694D33807DDBB5 SMTP ab48413@imceu.eu.ssmb.com ab48413@imceu.eu.ssmb.com FFDED819 imceu.eu.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2735232970_2_prt_month201603; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1411769 and value (limited to 100 characters): ' 65792D4004BC284A SOEID=BK04395 3DE77BCDF4738356 GEID=0000705472 FD8B9CCA8124346C RITS=0000204395 A7' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2263588074_2_prt_month201501; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1118157 and value (limited to 100 characters): '201F326A3640BD99 SMTP 5037ys@iuo.ssmb.com 5037ys@iuo.ssmb.com 273531E2 iuo.ssmb.com   7E7D45048E3C35' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1555674818_2_prt_month201501; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 953678 and value (limited to 100 characters): 'D72FDD6D3D91FF04 SMTP dl.ra.global.optima.active.users@imcla.lac.nsroot.net dl.ra.global.optima.acti' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid903005342_2_prt_month201501; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 38129 and value (limited to 100 characters): 'E60E8EBAD9890B5 SMTP ab43910@imceu.eu.ssmb.com ab43910@imceu.eu.ssmb.com FFDED819 imceu.eu.ssmb.com ' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1955742280_2_prt_month201410; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 57420 and value (limited to 100 characters): 'F84F21E31C445D4E SMTP bs00520@imcap.ap.ssmb.com bs00520@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1201087529_2_prt_month201410; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 2964304 and value (limited to 100 characters): 'CF49B10D02C305A8 SMTP dl.aa.us.markets.misc@imcnam.ssmb.com dl.aa.us.markets.misc@imcnam.ssmb.com 5E' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1753191981_2_prt_month201410; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 439403 and value (limited to 100 characters): 'BE6B4501B7264F9D SMTP aa28524@imcap.ap.ssmb.com aa28524@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2272465491_2_prt_month201410; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 80342 and value (limited to 100 characters): '22AE67E4B1CA5074 SMTP aa06014@imcnam.ssmb.com aa06014@imcnam.ssmb.com 5E616A59 imcnam.ssmb.com  Regi' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2272465491_2_prt_month201409; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 984878 and value (limited to 100 characters): 'F2CFD2279CC37AD3 SMTP aa02028@imcap.ap.ssmb.com aa02028@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1753191981_2_prt_month201409; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 490975 and value (limited to 100 characters): 'F31AA1B6143C01D6 SMTP cmb.global.fxlm.ecom.infrastructure@imceu.eu.ssmb.com cmb.global.fxlm.ecom.inf' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1555674818_2_prt_month201409; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 27429 and value (limited to 100 characters): 'F904B35D1D2FAC0F SMTP ac15999@imcap.ap.ssmb.com ac15999@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1601715309_2_prt_month201409; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 3574647 and value (limited to 100 characters): 'CF49B10D02C305A8 SMTP dl.aa.us.markets.misc@imcnam.ssmb.com dl.aa.us.markets.misc@imcnam.ssmb.com 5E' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid297102913_2_prt_month201410; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 32182 and value (limited to 100 characters): 'F735D1ECB7560DB2 SMTP 3085070@imcap.ap.ssmb.com 3085070@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2263588074_2_prt_month201409; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 763577 and value (limited to 100 characters): 'B39242A55ECB9DF8 SMTP dl.cate.global.sd.martin.team@imceu.eu.ssmb.com dl.cate.global.sd.martin.team@' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid4201977955_2_prt_month201502; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 42099 and value (limited to 100 characters): 'F2C4E28F2F76B2E2 SMTP al89343@imcap.ap.ssmb.com al89343@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1317611601_2_prt_month201502; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1449052 and value (limited to 100 characters): '73943821B6C4503 SMTP dl.gts.bcc.global.tts.sev.1.outage@imcnam.ssmb.com dl.gts.bcc.global.tts.sev.1.' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2813207357_2_prt_month201502; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 123480 and value (limited to 100 characters): 'C9B5D6C9E79E26DD SMTP ao71483@imcla.lac.nsroot.net ao71483@imcla.lac.nsroot.net D760103B imcla.lac.n' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3039737736_2_prt_month201705; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 38290 and value (limited to 100 characters): 'DE5F6EF8D202D52D SMTP aa03685@imcap.ap.ssmb.com aa03685@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1124160319_2_prt_month201705; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 277203 and value (limited to 100 characters): 'DA30EDEB9F1F2F3C SMTP aa16467@imcnam.ssmb.com aa16467@imcnam.ssmb.com 5E616A59 imcnam.ssmb.com  Regi' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3187464904_2_prt_month201704; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 701058 and value (limited to 100 characters): ' GOCcode=100127097 BABBBE19EA8F0561 Departmentcode=Retired09302014 5A973520EC0BD547 Expensecode=  79' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3356617156_2_prt_month201704; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1466212 and value (limited to 100 characters): '  Trader=False D9F5A1AF35A8D01C Regioncode=NAM FB617FC110AD9340 Countrycode=US DE83E5530EEA1F8B Loca' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2328504389_2_prt_month201704; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 515882 and value (limited to 100 characters): 'CF8943236EFB87B1 SMTP dl.ocis.global.ocis.global.csfc.daily.brief.recipients@imcnam.ssmb.com dl.ocis' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1246457082_2_prt_month201704; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 811981 and value (limited to 100 characters): 'D340B97E0F5CF8C7 SMTP aa47875@imcap.ap.ssmb.com aa47875@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid640580001_2_prt_month201704; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 46893 and value (limited to 100 characters): 'F9C2AF02E808FB97 SMTP aa14279@imcnam.ssmb.com aa14279@imcnam.ssmb.com 5E616A59 imcnam.ssmb.com  Regi' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3039737736_2_prt_month201703; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 65479 and value (limited to 100 characters): 'AB28D722A88B832F SMTP ad17006@imceu.eu.ssmb.com ad17006@imceu.eu.ssmb.com FFDED819 imceu.eu.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3187464904_2_prt_month201703; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1284050 and value (limited to 100 characters): ' Expensecode=CSTS0611 BD42B5F0D82F9092 ManagedSegment=24566 A83DB783FC1FA2A1 SOEID=BZ33622 FC9D9CEF8' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3356617156_2_prt_month201703; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 770703 and value (limited to 100 characters): ' B973F861A9EC856 Departmentcode=Retired09302014 5A973520EC0BD547 Expensecode=SG6914 EB6FB43D3ABD4A13' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3957295435_2_prt_month201703; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 47975 and value (limited to 100 characters): 'FDED04E3D42C58BA SMTP ad06512@imcap.ap.ssmb.com ad06512@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.com' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2328504389_2_prt_month201703; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 229835 and value (limited to 100 characters): 'DAD41FB1B807423C SMTP apeqsldn@imcap.ap.ssmb.com apeqsldn@imcap.ap.ssmb.com 67135C3C imcap.ap.ssmb.c' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1310165219_2_prt_month201703; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 1028453 and value (limited to 100 characters): ' ManagedSegment=4589 53E23F96B24A4A11 SOEID=YW01558 957D345307A389CD GEID=1010501558 3E0476F9FBED5ED' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid589085320_2_prt_month201703; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 735605 and value (limited to 100 characters): 'F9C2AF02E808FB97 SMTP aa14279@imcnam.ssmb.com aa14279@imcnam.ssmb.com 5E616A59 imcnam.ssmb.com  Regi' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid640580001_2_prt_month201703; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 170911 and value (limited to 100 characters): ' C48A83178567970A SMTP ag33478@imceu.eu.ssmb.com ag33478@imceu.eu.ssmb.com FFDED819 imceu.eu.ssmb.co' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid1124160319_2_prt_month201703; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 865530 and value (limited to 100 characters): ' EFC07C3DB068878A GEID=1010739340 761EA5A29C4415F RITS=1010739340 4F4162BA5F917CA0 BrokerDealer=Fals' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid2510625808_2_prt_month201708; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 514137 and value (limited to 100 characters): 'C6414296A820991E SMTP dl.fi.eu.credit.sales@imceu.eu.ssmb.com dl.fi.eu.credit.sales@imceu.eu.ssmb.co' (string_wrapper.h:95) ===>> -- ===>> 

 ANALYZE public.folderdocument_1_prt_tid3039737736_2_prt_month201706; ===>> ERROR:  Unable to process string for comparison or sorting.  Error: Cannot allocate memory.  String has length 946829 and value (limited to 100 characters): ' GOCcode=13443904 F9C6CD4AD7617473 Departmentcode=Retired09302014 5A973520EC0BD547 Expensecode=ID390' (string_wrapper.h:95) ===>> -- ===>> 

